timestamp,views
2023-05-12,288356
2023-05-13,252987
2023-05-14,251120
2023-05-15,327041
2023-05-16,296630
2023-05-17,268664
2023-05-18,246417
2023-05-19,229863
2023-05-20,247808
2023-05-21,236963
2023-05-22,313679
2023-05-23,314390
2023-05-24,289026
2023-05-25,293178
2023-05-26,246075
2023-05-27,189100
2023-05-28,184428
2023-05-29,269946
2023-05-30,253883
2023-05-31,255398
2023-06-01,234604
2023-06-02,227553
2023-06-03,194187
2023-06-04,236655
2023-06-05,314961
2023-06-06,323735
2023-06-07,316786
2023-06-08,346648
2023-06-09,325421
2023-06-10,281778
2023-06-11,332702
2023-06-12,417337
2023-06-13,310864
2023-06-14,385494
2023-06-15,316130
2023-06-16,237533
2023-06-17,192731
2023-06-18,188731
2023-06-19,206149
2023-06-20,179515
2023-06-21,175642
2023-06-22,170177
2023-06-23,197414
2023-06-24,140551
2023-06-25,135150
2023-06-26,149965
2023-06-27,151249
2023-06-28,139890
2023-06-29,137754
2023-06-30,131092
2023-07-01,106279
2023-07-02,118945
2023-07-03,144395
2023-07-04,137051
2023-07-05,141585
2023-07-06,141740
2023-07-07,120716
2023-07-08,108139
2023-07-09,110106
2023-07-10,141045
2023-07-11,178095
2023-07-12,151354
2023-07-13,132486
2023-07-14,113393
2023-07-15,107008
2023-07-16,111003
2023-07-17,141555
2023-07-18,142758
2023-07-19,94567
2023-07-20,81379
2023-07-21,67144
2023-07-22,79333
2023-07-23,59082
2023-07-24,75059
2023-07-25,72486
2023-07-26,71383
2023-07-27,115885
2023-07-28,81236
2023-07-29,62327
2023-07-30,87738
2023-07-31,148140
2023-08-01,137883
2023-08-02,157754
2023-08-03,71959
2023-08-04,59789
2023-08-05,46149
2023-08-06,48557
2023-08-07,61359
2023-08-08,61573
2023-08-09,62649
2023-08-10,60112
2023-08-11,54859
2023-08-12,42855
2023-08-13,45283
2023-08-14,53928
2023-08-15,55264
2023-08-16,60903
2023-08-17,60540
2023-08-18,52945
2023-08-19,41657
2023-08-20,43266
2023-08-21,54382
2023-08-22,56953
2023-08-23,61400
2023-08-24,79574
2023-08-25,63254
2023-08-26,48116
2023-08-27,70513
2023-08-28,150083
2023-08-29,90443
2023-08-30,78980
2023-08-31,93739
2023-09-01,71370
2023-09-02,55090
2023-09-03,60897
2023-09-04,72079
2023-09-05,74769
2023-09-06,84525
2023-09-07,79757
2023-09-08,71517
2023-09-09,57919
2023-09-10,64027
2023-09-11,78934
2023-09-12,94017
2023-09-13,99853
2023-09-14,83194
2023-09-15,70880
2023-09-16,53270
2023-09-17,54233
2023-09-18,71642
2023-09-19,77567
2023-09-20,87453
2023-09-21,85129
2023-09-22,75914
2023-09-23,61209
2023-09-24,66461
2023-09-25,88906
2023-09-26,98042
2023-09-27,109150
2023-09-28,84028
2023-09-29,72701
2023-09-30,57205
2023-10-01,64231
2023-10-02,85303
2023-10-03,89969
2023-10-04,84476
2023-10-05,86435
2023-10-06,75248
2023-10-07,62192
2023-10-08,65748
2023-10-09,80991
2023-10-10,88519
2023-10-11,87910
2023-10-12,83206
2023-10-13,70187
2023-10-14,59563
2023-10-15,61791
2023-10-16,85733
2023-10-17,81860
2023-10-18,87898
2023-10-19,85266
2023-10-20,72326
2023-10-21,56940
2023-10-22,64556
2023-10-23,82263
2023-10-24,82864
2023-10-25,82748
2023-10-26,82891
2023-10-27,64880
2023-10-28,47477
2023-10-29,52448
2023-10-30,70430
2023-10-31,66568
2023-11-01,66432
2023-11-02,70646
2023-11-03,65388
2023-11-04,52875
2023-11-05,56617
2023-11-06,76948
2023-11-07,81972
2023-11-08,109648
2023-11-09,89454
2023-11-10,57976
2023-11-11,44536
2023-11-12,48601
2023-11-13,63330
2023-11-14,64299
2023-11-15,68273
2023-11-16,69466
2023-11-17,63753
2023-11-18,63662
2023-11-19,67866
2023-11-20,111765
2023-11-21,129126
2023-11-22,129024
2023-11-23,101837
2023-11-24,81941
2023-11-25,71447
2023-11-26,75530
2023-11-27,108766
2023-11-28,125174
2023-11-29,115066
2023-11-30,119487
2023-12-01,102941
2023-12-02,79674
2023-12-03,89165
2023-12-04,113026
2023-12-05,112879
2023-12-06,121163
2023-12-07,93349
2023-12-08,70939
2023-12-09,57350
2023-12-10,62000
2023-12-11,79271
2023-12-12,78243
2023-12-13,75728
2023-12-14,78082
2023-12-15,65275
2023-12-16,53533
2023-12-17,55913
2023-12-18,72416
2023-12-19,67392
2023-12-20,65500
2023-12-21,69039
2023-12-22,62855
2023-12-23,52817
2023-12-24,51690
2023-12-25,50233
2023-12-26,58852
2023-12-27,62952
2023-12-28,62621
2023-12-29,58496
2023-12-30,52727
2023-12-31,50673
2024-01-01,54784
